id,a,b,c,t
3956,14.08581221,9.667693993,-1.44690054,1
3957,3.185134046,2.552993976,-0.783137582,0
3958,-15.98450944,-13.8811249,-0.942761077,1
3959,0.599860287,1.573490257,0.827538532,0
3960,9.684786292,-0.631320156,0.160786213,0
3961,-1.262705783,-1.63717112,0.494275764,0
3962,3.776806359,4.197296299,0.736727726,0
3963,7.71608143,5.645617275,-0.182420258,0
3964,-2.629353559,-2.245700137,0.159358177,0
3965,2.318810319,6.947050367,-0.490305978,0
3966,-12.74264423,1.877464795,0.200860427,1
3967,8.726143231,-1.242411957,-0.243630453,0
3968,9.899720084,-1.258696147,0.154872513,0
3969,5.557757932,3.077877671,0.742658772,0
3970,0.697388865,-5.636479644,0.327741537,0
3971,0.81330962,-4.068208998,-0.480738678,0
3972,-8.776365464,1.571663319,0.294314706,0
3973,0.429630161,13.85821691,1.035065773,1
3974,1.33861199,20.45150205,-1.510169207,1
3975,6.456861357,1.587364985,-0.887697349,0
3976,6.392769147,5.501994605,-0.469423465,0
3977,10.5391008,0.436541505,2.166978208,1
3978,3.849125558,-3.494085122,-0.261985373,0
3979,12.61850733,11.58006541,0.836235673,1
3980,1.521686072,-16.66578767,1.280952639,1
3981,-2.231187142,9.640019048,0.558456736,0
3982,-19.213654,-14.9697389,1.4320986,1
3983,3.684240127,1.160672427,0.74099354,0
3984,-7.43786519,8.86541204,-1.679914183,1
3985,1.584033139,4.613329102,0.060107416,0
3986,3.768835873,-4.369400494,0.029057665,0
3987,-16.25727632,16.65585531,1.915758187,1
3988,-5.572004895,19.96289196,-2.143345424,1
3989,-21.22295282,6.630645663,-1.372637419,1
3990,-9.420290725,7.536815708,-0.830494266,1
3991,-4.816637397,1.851478911,0.327801172,0
3992,8.01010071,-8.700098591,0.186112867,0
3993,-11.3449607,6.895636076,-1.521338127,1
3994,-5.953058761,-3.184347624,-0.494455541,0
3995,-4.508063281,-2.636706656,0.762680245,0
3996,-11.17715309,-15.04022236,-1.385410342,1
3997,-11.57719378,-20.34606799,-0.440162158,1
3998,4.625881333,-2.726689957,-0.665699945,0
3999,-2.466798878,-7.372349144,0.17416154,0
4000,-1.335031132,-5.804161567,0.407338022,0
4001,19.52397283,-17.02681355,2.080352756,1
4002,9.549494791,-5.385738988,-0.033245042,0
4003,-8.027734194,-0.502542103,2.069160605,1
4004,0.010857305,-0.086717211,-0.606433133,0
4005,3.463638607,-17.72459459,-1.896183966,1
4006,5.052739281,-8.554025886,0.206927696,0
4007,-4.098495166,9.843641298,-0.397703698,0
4008,10.74287441,4.330963643,-0.226891593,1
4009,-8.736072596,0.098186274,0.307175965,0
4010,-8.950183405,0.701006909,-1.18409504,1
4011,0.165886149,-4.948731754,0.574764877,0
4012,-10.53497711,-20.61064664,-0.824676318,1
4013,-6.581915637,4.247312724,-0.689522345,0
4014,3.437872136,4.476331915,0.360808008,0
4015,12.68048224,2.953999045,-0.122664522,1
4016,-0.104982707,-1.470771968,-0.718312507,0
4017,-6.572560682,-18.22264383,-0.521416864,1
4018,-3.630814537,0.310237981,-0.414426579,0
4019,-1.367922658,6.132472033,0.30372998,0
4020,-14.41179884,4.897249389,-1.309740595,1
4021,-4.623149182,-5.213546647,0.219943037,0
4022,-10.96286974,-9.489044061,-1.098900187,1
4023,6.577433534,-0.835903884,0.126959138,0
4024,19.2528322,10.46143819,1.643906175,1
4025,-1.405775983,-6.43886769,0.218056873,0
4026,14.28913316,-18.85105561,-0.409777321,1
4027,5.156129398,8.72842493,0.349639611,1
4028,10.77170163,-19.05772937,-0.621504471,1
4029,1.480472929,-8.505514206,-0.008230067,0
4030,16.59529796,-11.61689558,1.129976712,1
4031,2.667986381,1.061425908,0.456802656,0
4032,0.919518058,-8.374694836,-0.096883687,0
4033,1.781131491,-0.108633962,0.775797609,0
4034,-0.150389724,6.508862491,-0.432874598,0
4035,11.48070398,1.195789651,-0.054251183,1
4036,-7.51139995,-6.632912175,1.067665039,1
4037,-9.886630049,-4.507613423,-0.402841426,1
4038,0.311592625,-11.41145536,-0.098250701,0
4039,-20.37409863,15.5202624,-0.900133152,1
4040,-2.635684931,9.072825798,0.260934105,0
4041,5.987121928,6.264754525,-0.525242847,1
4042,-0.604721664,-16.04850987,-0.868262469,1
4043,-5.697849902,-7.052380827,-0.333587875,0
4044,-16.29949949,10.1677392,-1.869725866,1
4045,-0.320489774,-8.764112512,0.410047496,0
4046,5.846699945,1.812300789,1.570289199,1
4047,-0.185258516,-7.25149229,-0.322576906,0
4048,-21.41263689,12.15401707,0.637437811,1
4049,-2.39467283,-1.694410229,0.401148791,0
4050,-7.242134565,-1.923549123,-0.418077841,0
4051,13.06962957,21.00923164,0.919890694,1
4052,-1.27150768,-4.622363115,-0.413255751,0
4053,-4.863250349,5.663292496,-0.863363055,1
4054,-3.990737626,17.74819065,-0.167545552,1
4055,-8.702003528,4.550959335,-0.103255929,0
4056,7.541364078,0.331601814,-1.457878635,1
4057,11.40147852,-9.285905112,-0.916082829,1
4058,5.262053649,-7.368447518,1.244433727,1
4059,-10.8025103,-1.031623332,-0.005563242,0
4060,15.00392762,-1.821353054,-0.216519691,1
4061,-8.562543225,9.918104123,1.650489356,1
4062,6.888123294,-3.927927286,-0.317369831,0
4063,-6.809276339,-2.455800265,0.28478874,0
4064,11.37892281,-10.26564111,0.950338327,1
4065,14.75811358,-8.769242486,1.128888524,1
4066,-5.82323172,-4.43989885,0.349582858,0
4067,-5.863976548,8.689720438,0.540691028,1
4068,-6.304614776,-1.250789315,0.33946861,0
4069,-21.10723947,0.465613183,-1.953374774,1
4070,3.801665265,0.210236386,-0.242617902,0
4071,1.24646109,-21.53760915,0.132763813,1
4072,4.530581044,-0.184066316,0.34448611,0
4073,-0.559191068,6.793449602,-1.117528542,1
4074,3.14823311,-9.641447833,0.036623229,0
4075,-10.35786074,11.13944327,1.629232042,1
4076,-14.83313409,-18.53767901,-0.408291804,1
4077,14.80904896,10.86625552,1.14112855,1
4078,-2.505204104,-10.88775195,1.493090891,1
4079,-20.15214737,1.384176136,1.076139507,1
4080,-3.230137073,-21.1752173,0.191516088,1
4081,15.99476886,-14.59153815,-0.999890371,1
4082,-1.185221185,1.841465741,0.781284355,0
4083,2.116940462,7.477417379,-0.358185369,0
4084,0.488047918,-4.751179597,-0.472467554,0
4085,-8.727650424,-3.535257864,-0.073032625,0
4086,5.435965149,1.212351337,0.298200835,0
4087,-5.433358625,-3.506625923,-0.339713752,0
4088,5.267676084,-9.922735862,0.085419685,0
4089,1.174693352,2.294693777,-0.167473565,0
4090,-0.193688926,10.08452242,-0.735114568,1
4091,16.45264475,-13.64056859,-1.683100407,1
4092,-0.934132418,-0.648194545,0.346205409,0
4093,19.84365009,-2.011503067,-1.875269002,1
4094,-1.749254976,-7.360918275,0.463103655,0
4095,-17.56561942,-18.45892914,1.119293975,1
4096,-5.328232781,-8.697081797,0.245547788,0
4097,2.371536033,4.876757002,-0.047803147,0
4098,14.96292527,14.82488629,1.342485944,1
4099,17.05459159,21.16809456,1.410816957,1
4100,-1.98219832,-6.449345213,-0.799596666,1
4101,3.403246725,-9.708815194,-0.022020018,1
4102,-1.080359629,-11.74219866,-0.195828494,0
4103,-9.179297513,-3.133368434,-0.891607377,1
4104,-4.917110791,-19.06132895,2.159391621,1
4105,3.573426864,3.83844625,0.171342628,0
4106,8.020294767,-6.317474863,-1.469108029,1
4107,8.478500605,4.798060932,0.587653836,0
4108,2.39098286,3.777355643,0.547054385,0
4109,-12.83405627,6.537651,-0.00662031,1
4110,4.262786029,6.423561536,0.717612088,0
4111,-10.39011805,-2.474531949,-0.172236888,1
4112,-4.825215446,2.424568197,0.783994366,0
4113,17.87133194,-11.59945426,1.426364214,1
4114,19.36552039,-18.3213543,1.33532861,1
4115,4.071485373,8.136570375,1.063281241,1
4116,13.2569936,-18.1125638,-1.650356088,1
4117,-6.143630392,0.667332842,-0.594184398,0
4118,7.854586389,-3.421555588,-1.658797743,1
4119,-10.64882739,-5.583782485,0.184522878,1
4120,1.866811624,8.11871803,0.510262253,0
4121,1.161324891,1.880678691,-0.643063699,0
4122,-12.58803689,-3.712639936,-0.251706257,1
4123,1.239908644,-6.399099138,-0.582699232,0
4124,2.544571221,-0.605057784,0.992417475,1
4125,-11.37125972,17.7209245,1.793982985,1
4126,2.898772067,-10.46173824,-0.329212463,1
4127,2.320122275,13.86140932,0.18341066,1
4128,14.63152423,9.235975654,0.720880892,1
4129,3.84585244,-8.061943215,-0.072761337,0
4130,1.65691431,-3.000988418,0.280211722,0
4131,12.49192065,19.19708155,-2.071599515,1
4132,8.722403709,-0.793377094,-0.079244104,0
4133,0.656028026,2.084730509,-0.166686302,0
4134,16.66046449,6.944135495,-0.437086212,1
4135,-9.337536525,0.591596521,-1.443504472,1
4136,-20.98731487,-4.073797103,1.070132928,1
4137,-4.689358918,-3.75069783,-1.765686644,1
4138,1.350636409,0.102350707,2.01554366,1
4139,-0.142998144,2.080920846,-0.470229938,0
4140,-0.006772897,-14.91501741,2.190664341,1
4141,3.612647315,-4.458164102,0.498376969,0
4142,12.73108221,10.70673092,1.12653071,1
4143,-1.653841747,-11.42645236,-0.271921796,0
4144,5.251322484,4.335593447,0.941234954,0
4145,7.919994447,11.2850359,-1.869042516,1
4146,-2.40353619,3.543775084,-0.433044156,0
4147,-5.742370064,7.047750257,-0.033044597,0
4148,2.453617687,8.306969188,0.760581045,0
4149,4.565309601,1.846794572,-1.395077071,1
4150,-0.111692081,5.495567613,0.646299102,0
4151,17.1461195,8.819164441,1.571238478,1
4152,-2.566685327,4.54241555,-0.146619281,0
4153,13.36343937,-18.24398373,1.953963145,1
4154,3.882825309,-9.959586649,0.327262709,0
4155,6.843385418,11.20403071,-0.046331641,1
4156,-0.996829988,-0.293311706,0.613625226,0
4157,14.06404348,-1.186207182,0.91608472,1
4158,-0.605799411,0.101314879,0.927171716,0
4159,6.277444552,-0.266143408,-0.667581051,0
4160,0.591324527,-3.909080206,-1.118174781,1
4161,2.737618135,4.668820273,1.048198934,1
4162,17.26484753,-9.448264713,0.09710802,1
4163,-1.291299523,3.477563588,-0.926940999,0
4164,-15.14795013,-13.76481976,0.793142051,1
4165,-9.509960928,4.727164392,-0.001245529,0
4166,-3.239582607,8.266777888,0.74422399,1
4167,-2.931899913,-7.814390523,0.203272129,0
4168,-6.714660125,0.260057324,-1.012937815,1
4169,4.577609179,-15.25567425,-0.63249691,1
4170,-5.249180214,-2.949601723,-0.389058705,0
4171,-4.870865025,-5.204724438,-0.695141426,0
4172,0.190289154,-20.34083945,1.392990342,1
4173,-11.37880006,-21.4578745,-2.14924885,1
4174,-2.309057517,18.34795366,-1.527122696,1
4175,-7.147850315,5.904115787,-0.006489463,0
4176,8.342699469,17.58269898,1.219500057,1
4177,-20.6237664,18.36192801,-1.651411358,1
4178,-2.208222678,12.37791642,1.241014943,1
4179,5.923219285,-6.96965366,-0.155034852,0
4180,5.392834646,-0.353777363,-0.661712988,0
4181,7.489067337,-4.195413555,-0.260932285,0
4182,7.239910204,7.058282477,-0.267831198,1
4183,19.5846321,2.221629035,0.277058799,1
4184,1.164292139,-3.86858741,0.820386046,0
4185,-4.059589157,8.000329407,-0.156344348,0
4186,-2.254034496,-5.284440632,-0.394323406,0
4187,-7.834162802,-0.268112898,-0.448634261,0
4188,7.620706079,18.23743634,0.130774755,1
4189,5.732061834,-0.886720202,0.115398084,0
4190,-17.05919851,-12.54571636,1.881151196,1
4191,7.325197136,2.913741836,-0.543970713,0
4192,8.075307294,-10.13357507,0.013902934,1
4193,-6.993160865,4.219853213,0.058549948,0
4194,-5.262612455,-7.074637683,0.363632718,0
4195,-16.73346371,-13.2204044,0.505545609,1
4196,-19.66935676,-5.178476743,-1.653827996,1
4197,7.356669087,-8.329053764,-0.366519306,0
4198,9.623609237,21.31574221,0.798680459,1
4199,4.609721769,19.81493892,-0.5100257,1
4200,14.10421424,-18.24544891,-0.672913795,1
4201,2.832493045,-3.179311417,-0.484550501,0
4202,13.90564333,-17.97970262,-0.534693725,1
4203,-3.814807393,-5.478442878,0.651060139,0
4204,0.460050889,-3.897418899,-1.075465835,0
4205,-6.604100016,-5.82320071,-0.232798862,0
4206,0.550783984,1.874383508,0.75637871,0
4207,10.13915255,0.403613437,-0.374780256,0
4208,-4.595013078,-9.027744703,0.13400838,1
4209,3.559479882,2.334160562,0.055542177,0
4210,-9.625288342,-20.83980008,-1.490100796,1
4211,-14.33468235,-21.6853384,-0.405961959,1
4212,-3.228026308,1.317536953,0.409326359,0
4213,-2.896912707,-3.646748162,0.254422522,0
4214,2.844723206,-1.502099541,-0.236366548,0
4215,-2.226487026,-2.45092716,-0.479598383,0
4216,9.433294229,-1.108315326,-0.059727523,0
4217,-3.918041132,16.09165384,-1.638684791,1
4218,-15.41710418,14.50878434,-0.833099914,1
4219,-2.176567672,-1.986080828,0.241453032,0
4220,7.609029997,19.32693487,-0.172650045,1
4221,-5.84403384,-4.263270839,0.728874369,1
4222,-17.59535849,-3.942747256,0.659115144,1
4223,2.645023262,-5.339650218,0.557839047,0
4224,6.567048123,1.180728224,-1.309039765,1
4225,-13.03217178,3.00862633,0.346883048,1
4226,-2.496351322,-10.65205198,0.243841885,0
4227,14.83316868,5.119926606,1.649077084,1
4228,-3.760781479,5.973950765,-0.314090975,0
4229,-21.15388834,-12.91815635,-1.602739973,1
4230,-4.718134463,4.280941813,-0.730193919,0
4231,-1.921266911,10.2279405,0.221971446,0
4232,-6.157149291,5.466442849,-0.537519042,0
4233,12.40669126,-3.157873349,1.539500943,1
4234,-2.604591002,17.46842033,-0.796249881,1
4235,3.034340438,3.858805667,-0.944550904,1
4236,0.778598884,-1.126583318,0.267629048,0
4237,-13.92822122,-13.46041787,0.368570987,1
4238,9.364975654,9.154072443,0.946555679,1
4239,16.26825899,-1.54395674,2.03183662,1
4240,7.309098997,17.37668993,0.538885987,1
4241,-7.897460306,-0.990280983,0.87039924,1
4242,-6.359982345,5.405402907,-0.261133759,0
4243,0.71805449,-2.463299894,0.873605504,0
4244,-1.133703907,0.67328444,0.680949533,0
4245,-7.220252193,1.431118594,-0.374473189,0
4246,5.940083462,3.340016957,-0.869879539,0
4247,-7.725575916,2.014917762,2.013086557,1
4248,-15.83866592,-9.835790007,-0.316940191,1
4249,-3.931956435,-0.88893018,0.84040405,0
4250,-6.885016109,3.922867156,-0.847651643,1
4251,0.495925999,6.488251482,-0.253721439,0
4252,3.655820194,-1.445848712,-0.528552098,0
4253,17.71033269,-14.32290284,0.892255816,1
4254,19.27812618,18.75812744,-1.229509562,1
4255,4.295935675,-14.17639427,-0.366603602,1
4256,13.89704303,6.786033901,0.531137794,1
4257,7.884193927,-14.05748156,1.42718066,1
4258,3.012005579,6.639246943,0.854620628,1
4259,-7.347950783,1.638681805,-0.374983006,0
4260,-10.04765275,-2.459599676,0.544696637,1
4261,0.15824687,9.437335348,0.704086149,1
4262,20.55365966,-21.78987508,-0.100607949,1
4263,-7.0471346,2.885127753,-0.376015283,0
4264,16.00931119,-7.092431127,0.396758725,1
4265,-5.741985542,-0.580464126,-0.357883025,0
4266,-0.204040152,0.063230625,-0.373752055,0
4267,-16.65438331,17.84399002,-0.648182417,1
4268,16.21234809,19.7776043,-0.296900461,1
4269,4.389939723,2.476397805,0.933151788,0
4270,3.283412069,-0.029792597,-0.458600751,0
4271,2.567994866,0.12951357,-0.542818974,0
4272,14.81354636,21.51282281,1.167968873,1
4273,21.9572287,0.546787275,-1.867687413,1
4274,6.409550741,3.37366729,0.029351589,0
4275,7.941331696,-0.88608817,-0.317360427,0
4276,1.960770298,-3.871106669,0.635672624,0
4277,-0.284626786,1.554190254,0.285519035,0
4278,-0.126338144,1.19387546,-0.161380498,0
4279,1.23850628,-19.3203138,1.751054246,1
4280,-15.82192611,9.46949607,-0.38382825,1
4281,11.33880874,-0.899334952,1.089127776,1
4282,-15.1623454,-8.259961864,-0.880962564,1
4283,-15.35717997,11.21897725,-1.417575251,1
4284,-6.845617119,8.043104086,-0.324881178,1
4285,-1.781056516,10.88061542,0.200717836,0
4286,1.859772702,-21.75857829,-1.453762424,1
4287,5.184335893,6.261537729,-0.291047636,0
4288,-18.47931558,-4.072061947,-0.99503297,1
4289,-14.50372082,-13.50272105,-0.805457002,1
4290,-8.121922391,-1.257551024,0.560437402,0
4291,-10.68718282,8.081832764,1.714975155,1
4292,6.856331772,-3.690968993,0.128529731,0
4293,-3.191229326,-2.059271607,-0.047704545,0
4294,-9.703854034,5.295443697,-0.222646638,1
4295,-0.865891846,-11.470187,-0.22315661,0
4296,-7.156142436,-0.51630895,-0.963950591,1
4297,1.906221181,1.57384252,-0.543411331,0
4298,-4.201010137,-3.915505447,-0.575635405,0
4299,7.129523633,3.790593589,-0.186695939,0
4300,-13.95684461,-18.84385178,-2.009160522,1
4301,-7.609430333,13.12517512,-0.937271138,1
4302,2.172885217,-6.409820112,0.880376487,0
4303,-12.59356589,-20.77857795,-1.389772047,1
4304,1.422359863,-5.210430705,-0.338833607,0
4305,-3.071720741,-4.961448946,0.395657531,0
4306,-17.28800233,-7.983803016,1.408232116,1
4307,-3.319815423,0.739227574,-0.199536268,0
4308,-14.54633698,-7.985077773,-0.918082407,1
4309,-7.372471134,-0.43239576,-0.276925268,0
4310,-0.727596943,-16.62193451,1.531137742,1
4311,-0.37938501,4.160584546,-0.778049931,0
4312,-1.23361331,0.090752318,-0.614299021,0
4313,10.18880867,1.539370008,-1.55524515,1
4314,1.070751638,-10.87243489,-0.662557236,1
4315,4.368887565,10.13512245,0.078333643,0
4316,-4.001463951,-1.458562836,0.553409759,0
4317,5.308700043,1.306568538,-0.089735224,0
4318,16.03181159,-15.89399451,0.036783221,1
4319,0.684355792,-4.813225447,-1.033511693,0
4320,1.216134571,1.737912999,-0.714183636,0
4321,-17.82191587,-2.169075505,-0.803136093,1
4322,-14.50598306,18.32974378,1.675286987,1
4323,16.13857538,1.692710857,0.523126374,1
4324,2.34388499,-1.536085243,0.609924292,0
4325,-12.39251582,7.47609179,1.043089665,1
4326,15.50514847,9.282134349,-0.084264926,1
4327,-4.029345827,-0.646008602,-0.17630659,0
4328,-5.375280581,1.404820976,0.966746567,1
4329,-4.640798363,2.93350811,-0.677065706,0
4330,1.400255635,-3.713721726,1.139032925,1
4331,1.514647145,1.974421336,1.021113426,1
4332,0.555079598,-1.886846502,-0.905125718,0
4333,-8.891595663,-3.795385213,0.082007527,0
4334,3.819435373,8.082126441,-1.658226536,1
4335,2.640344674,-0.888569577,-0.760976079,0
4336,-5.081538945,-13.63105083,0.064769668,1
4337,-7.280936301,-0.373202337,-0.071670441,0
4338,18.99537949,-2.291911958,0.338832543,1
4339,-5.644393254,-3.167943785,1.004335181,1
4340,-2.754146143,8.979550948,-0.130671015,0
4341,0.275271587,2.594865782,0.330125529,0
4342,7.594522151,-21.08153117,0.353016625,1
4343,-6.904736264,-8.93046046,1.050988165,1
4344,-3.302509595,-2.990611942,-0.127418963,0
4345,4.309631972,8.932332504,0.039277166,0
4346,8.283298392,-19.48270616,1.435986478,1
4347,-18.80905321,3.101029589,1.64533444,1
4348,-4.945620413,-1.603086962,-0.816472847,0
4349,-5.075314514,-8.075500378,-0.706612435,0
4350,0.542044453,21.82019625,-0.18584369,1
4351,2.529883344,-5.977892005,0.141370853,0
4352,1.131977724,16.92906217,0.754110469,1
4353,-7.052152395,12.33206418,-1.853920656,1
4354,-8.071367574,16.55922763,0.034740111,1
4355,0.139944129,-1.139496907,0.755251444,0
4356,8.198751171,0.776433644,0.419451324,0
4357,-4.145672781,-17.98967504,0.548086301,1
4358,-19.82937333,-11.48578686,0.389033692,1
4359,3.399838986,10.37154761,-0.003324614,0
4360,1.400683694,-3.850158879,0.857476037,0
4361,0.664434186,4.604388598,0.355491297,0
4362,8.400986032,7.192342589,0.450540994,0
4363,-6.343367534,-4.161466263,0.542890313,0
4364,2.864185137,5.180403498,0.556421186,0
4365,0.594855088,-8.48828963,-0.571694966,0
4366,-4.41357893,1.197111556,1.041949931,0
4367,-0.421249057,3.633756753,-0.713634029,0
4368,-8.175565408,-6.050475019,0.443560622,0
4369,2.339171882,-7.056255678,-0.146768591,0
4370,7.553062756,-13.11465533,-1.82031319,1
4371,-11.37743375,-10.11436468,1.632428564,1
4372,9.262404415,-3.778406791,-0.688187638,1
4373,9.010951181,6.096376676,0.100232301,0
4374,-19.60969248,-2.480117447,0.822846783,1
4375,5.371585018,-1.538346306,0.444440684,0
4376,-0.43410271,8.962028585,-0.100985968,0
4377,7.630623535,7.356804253,0.642786574,1
4378,18.4026562,0.358464396,-0.627996193,1
4379,15.20698385,12.96125263,0.054977286,1
4380,4.661211504,-17.82660581,0.907373319,1
4381,-3.694180197,-5.992953867,0.675111069,0
4382,2.65224222,-16.40646339,1.429110528,1
4383,3.225089906,5.879221562,0.473732233,0
4384,-20.38883645,16.11961271,1.142972024,1
4385,0.92539805,-8.653910389,0.064465212,0
4386,0.037408775,6.63636596,0.647253904,0
4387,11.88122377,-9.213789664,1.131384924,1
4388,6.830111931,2.544882478,0.076099486,0
4389,-0.381287713,-4.34808439,-0.857653116,0
4390,-3.95440696,2.173248006,-0.333162676,0
4391,5.481068306,3.17622464,-0.477115567,0
4392,6.684918421,-7.255522113,-0.044149032,0
4393,9.448568655,-0.081462402,-0.124329088,0
4394,6.759877805,17.29632994,-1.661715802,1
4395,-7.918000028,1.542750856,0.575942587,0
4396,-18.34158534,-14.09864303,-0.977872315,1
4397,7.653511374,5.486202913,0.102603532,0
4398,3.546070507,-6.094226783,-0.404645856,0
4399,2.609372399,15.73223845,-0.380673498,1
4400,1.867466522,-2.137261159,-0.045742676,0
4401,-7.879802574,11.2851829,-0.795069438,1
4402,-3.197600666,-4.793914741,0.799431657,0
4403,9.700420376,16.9534188,1.176017337,1
